CMPD_CHEMBLID,exp,smiles,Description
CHEMBL2335907,2.73,COc1cc(cc2cnc(Nc3ccc(cc3)[C@@H](C)NC(=O)C)nc12)c4ccncc4,"cid is 9859365,compound_name is 3-(Benzofuran-2-yl)-1-azabicyclo[2.2.2]oct-2-ene,cid_paras is 9859365,Molecular_Weight is 225.28,XLogP3 is 2.8,Hydrogen_Bond_Donor_Count is 0,Hydrogen_Bond_Acceptor_Count is 2,Rotatable_Bond_Count is 1,Exact_Mass is 225.115364102,Monoisotopic_Mass is 225.115364102,Topological_Polar_Surface_Area is 16.4,""Unit"":""Å²"",Heavy_Atom_Count is 17,Formal_Charge is 0,Complexity is 330,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL84597,3.97,CC(C)N1C(=O)N(C)C(=O)c2cn(Cc3cccc4ccccc34)cc12,"cid is 57345538,compound_name is 5-(Hydroxymethyl)-8-(1h-Pyrrol-2-Yl)-2h-[1,2,4]triazolo[4,3-A]quinolin-1-One,cid_paras is 57345538,Molecular_Weight is 280.28,XLogP3 is 0.3,Hydrogen_Bond_Donor_Count is 3,Hydrogen_Bond_Acceptor_Count is 3,Rotatable_Bond_Count is 2,Exact_Mass is 280.09602564,Monoisotopic_Mass is 280.09602564,Topological_Polar_Surface_Area is 80.7,""Unit"":""Å²"",Heavy_Atom_Count is 21,Formal_Charge is 0,Complexity is 516,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL387675,-0.94,CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H]3[C@@H](C)OC(=O)[C@H](CC(=O)c4ccccc4N)NC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCN)NC(=O)CNC3=O)[C@H](C)CC(=O)O,"cid is 18357,compound_name is 2-Amino-9-fluorenone,cid_paras is 18357,Molecular_Weight is 195.22,XLogP3 is 3,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 2,Rotatable_Bond_Count is 0,Exact_Mass is 195.068413911,Monoisotopic_Mass is 195.068413911,Topological_Polar_Surface_Area is 43.1,""Unit"":""Å²"",Heavy_Atom_Count is 15,Formal_Charge is 0,Complexity is 276,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Solubility is 27.9[ug/mL](ThemeanoftheresultsatpH7.4)"
CHEMBL1088030,2.68,C[C@H](Nc1nc(Nc2ncc(C)s2)cc(n1)N3CCOCC3)c4ncc(F)cn4,"cid is 9827294,compound_name is CCR4 antagonist 4,cid_paras is 9827294,Molecular_Weight is 500.4,XLogP3 is 4.1,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 7,Rotatable_Bond_Count is 5,Exact_Mass is 499.1654139,Monoisotopic_Mass is 499.1654139,Topological_Polar_Surface_Area is 86.3,""Unit"":""Å²"",Heavy_Atom_Count is 34,Formal_Charge is 0,Complexity is 680,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 1,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL258176,1.44,CC(C)N1CCN(Cc2cnc(c(C)c2)c3ccc(cc3)C(=O)Nc4ccccc4N)CC1,"cid is 45375946,compound_name is 2-(1-(2-morpholinobenzyl)-4-phenyl-1H-imidazol-5-yl)thiazolo[5,4-d]pyrimidin-7-amine,cid_paras is 45375946,Molecular_Weight is 469.6,XLogP3 is 3.4,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 8,Rotatable_Bond_Count is 5,Exact_Mass is 469.16847956,Monoisotopic_Mass is 469.16847956,Topological_Polar_Surface_Area is 123,""Unit"":""Å²"",Heavy_Atom_Count is 34,Formal_Charge is 0,Complexity is 661,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL723,3.27,COc1ccccc1OCCNCC(O)COc2cccc3[nH]c4ccccc4c23,"cid is 71460926,compound_name is 2-(3-chlorophenoxy)-4-[(1R)-2-cyclohexyl-1-[(3S)-3-(5-methyl-2,4-dioxopyrimidin-1-yl)piperidin-1-yl]ethyl]benzoic acid,cid_paras is 71460926,Molecular_Weight is 566.1,XLogP3 is 4.2,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 6,Rotatable_Bond_Count is 8,Exact_Mass is 565.2343490,Monoisotopic_Mass is 565.2343490,Topological_Polar_Surface_Area is 99.2,""Unit"":""Å²"",Heavy_Atom_Count is 40,Formal_Charge is 0,Complexity is 953,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 2,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL2035017,3.6,NC1(CCC1)c2ccc(cc2)c3nc4ccccc4cc3c5ccccc5,"cid is 11634645,compound_name is N-[3-chloro-4-(pyridin-2-ylmethoxy)phenyl]-3-[2-(4-methylpiperazin-1-yl)ethoxy]-1H-pyrazolo[3,4-d]pyrimidin-4-amine,cid_paras is 11634645,Molecular_Weight is 495.0,XLogP3 is 3.3,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 9,Rotatable_Bond_Count is 9,Exact_Mass is 494.1945498,Monoisotopic_Mass is 494.1945498,Topological_Polar_Surface_Area is 104,""Unit"":""Å²"",Heavy_Atom_Count is 35,Formal_Charge is 0,Complexity is 643,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL2177605,1.33,OC(=O)c1ccc(cc1)n2ncc(C(=O)NC3C4CC5CC(CC3C5)C4)c2C6CCC6,"cid is 2554,compound_name is Carbamazepine,cid_paras is 2554,Molecular_Weight is 236.27,XLogP3 is 2.5,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 1,Rotatable_Bond_Count is 0,Exact_Mass is 236.094963011,Monoisotopic_Mass is 236.094963011,Topological_Polar_Surface_Area is 46.3,""Unit"":""Å²"",Heavy_Atom_Count is 18,Formal_Charge is 0,Complexity is 326,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is Solid,Color/Form is Crystalsfromabsoluteethanolandbenzene"",""Markup"":[{""Start"":23,""Length"":7,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/ethanol"",""Type"":""PubChemInternalLink"",""Extra"":""CID-702"",Boiling_Point is 399.6±45.0,Melting_Point is 189-192,Solubility is >35.4[ug/mL](ThemeanoftheresultsatpH7.4)"
CHEMBL606052,2.99,O=C1Nc2cc(ccc2C1c3ncnc4cc(OCCCN5CCOCC5)ccc34)C#N,"cid is 57401936,compound_name is 4-[2,4-Dimethoxy-5-[(2-piperidin-1-ylphenyl)methylsulfamoyl]anilino]-4-oxobutanoic acid,cid_paras is 57401936,Molecular_Weight is 505.6,XLogP3 is 1.9,Hydrogen_Bond_Donor_Count is 3,Hydrogen_Bond_Acceptor_Count is 9,Rotatable_Bond_Count is 11,Exact_Mass is 505.18827151,Monoisotopic_Mass is 505.18827151,Topological_Polar_Surface_Area is 143,""Unit"":""Å²"",Heavy_Atom_Count is 35,Formal_Charge is 0,Complexity is 797,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL91023,3.93,CC(C)(C)C(=O)NCc1ccc(NC(=O)N2CCCC(O)(C2)c3ccc(Cl)c(Cl)c3)cc1,"cid is 10215932,compound_name is N-(5-Bromo-3-methoxy-2-pyrazinyl)-5-chloro-2-thiophenesulphonamide,cid_paras is 10215932,Molecular_Weight is 384.7,XLogP3 is 2.9,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 7,Rotatable_Bond_Count is 4,Exact_Mass is 382.88007,Monoisotopic_Mass is 382.88007,Topological_Polar_Surface_Area is 118,""Unit"":""Å²"",Heavy_Atom_Count is 19,Formal_Charge is 0,Complexity is 408,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL513909,3.14,CC[C@H]1N(C2CCCC2)c3nc(Nc4ccc(cc4OC)C(=O)NC5CCN(C)CC5)ncc3N(C)C1=O,"cid is 44329367,compound_name is 4-(4-Chloro-phenylamino)-2-morpholin-4-yl-quinazoline-7-carboxylic acid isopropylamide,cid_paras is 44329367,Molecular_Weight is 425.9,XLogP3 is 4.2,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 6,Rotatable_Bond_Count is 5,Exact_Mass is 425.1618527,Monoisotopic_Mass is 425.1618527,Topological_Polar_Surface_Area is 79.4,""Unit"":""Å²"",Heavy_Atom_Count is 30,Formal_Charge is 0,Complexity is 566,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL113690,2.39,CCCCn1c(Cc2cc(OC)c(OC)c(OC)c2)nc3c(N)ncnc13,"cid is 215639,compound_name is 5-phenylthieno[2,3-d]pyrimidin-4(3H)-one,cid_paras is 215639,Molecular_Weight is 228.27,XLogP3 is 2.3,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 3,Rotatable_Bond_Count is 1,Exact_Mass is 228.03573406,Monoisotopic_Mass is 228.03573406,Topological_Polar_Surface_Area is 69.7,""Unit"":""Å²"",Heavy_Atom_Count is 16,Formal_Charge is 0,Complexity is 312,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL598191,1.16,NC(=N)c1cc2c(OCc3ccccc3)cccc2s1,"cid is 57750369,compound_name is 4-amino-N-[1-(4-chlorophenyl)-4-morpholin-4-ylbutyl]-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidine-4-carboxamide,cid_paras is 57750369,Molecular_Weight is 512.0,XLogP3 is 2.4,Hydrogen_Bond_Donor_Count is 3,Hydrogen_Bond_Acceptor_Count is 7,Rotatable_Bond_Count is 8,Exact_Mass is 511.2462510,Monoisotopic_Mass is 511.2462510,Topological_Polar_Surface_Area is 112,""Unit"":""Å²"",Heavy_Atom_Count is 36,Formal_Charge is 0,Complexity is 708,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 1,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL207881,2.1,OC(=O)CCc1ccc(NCc2cccc(Oc3ccccc3)c2)cc1,"cid is 56659843,compound_name is 1-[4-[4-[(4-Imidazo[1,2-a]pyridin-3-ylpyrimidin-2-yl)amino]-3-methoxyphenyl]piperazin-1-yl]ethanone,cid_paras is 56659843,Molecular_Weight is 443.5,XLogP3 is 3,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 7,Rotatable_Bond_Count is 5,Exact_Mass is 443.20697307,Monoisotopic_Mass is 443.20697307,Topological_Polar_Surface_Area is 87.9,""Unit"":""Å²"",Heavy_Atom_Count is 33,Formal_Charge is 0,Complexity is 659,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL274713,3.87,CCCSc1nc(N[C@@H]2C[C@H]2c3ccccc3)c4nnn([C@@H]5C[C@H](OCCO)[C@@H](O)[C@H]5O)c4n1,"cid is 119607,compound_name is Valdecoxib,cid_paras is 119607,Molecular_Weight is 314.4,XLogP3 is 2.6,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 5,Rotatable_Bond_Count is 3,Exact_Mass is 314.07251349,Monoisotopic_Mass is 314.07251349,Topological_Polar_Surface_Area is 94.6,""Unit"":""Å²"",Heavy_Atom_Count is 22,Formal_Charge is 0,Complexity is 462,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is Solid,Color/Form is Whitecrystallinepowder,Melting_Point is 160-162°C,Solubility is >47.2[ug/mL](ThemeanoftheresultsatpH7.4)"
CHEMBL488937,2.78,Cc1c(N)cccc1CN2C=CC(=CC2=O)OCCc3cccs3,"cid is 3681700,compound_name is 5-(3-Phenoxybenzyl)-1,3-thiazolane-2,4-dione,cid_paras is 3681700,Molecular_Weight is 299.3,XLogP3 is 3.6,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 4,Rotatable_Bond_Count is 4,Exact_Mass is 299.06161445,Monoisotopic_Mass is 299.06161445,Topological_Polar_Surface_Area is 80.7,""Unit"":""Å²"",Heavy_Atom_Count is 21,Formal_Charge is 0,Complexity is 395,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 1,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Solubility is >44.9[ug/mL](ThemeanoftheresultsatpH7.4)"
CHEMBL185328,3.1,Cc1ccc(NC(=O)c2ccnc(c2)N3CCOCC3)cc1Nc4ccnc(Cl)n4,"cid is 2811264,compound_name is N-(4-fluoro-2-methylphenyl)-1-phenyl-5-propyl-1H-pyrazole-4-carboxamide,cid_paras is 2811264,Molecular_Weight is 337.4,XLogP3 is 4.4,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 3,Rotatable_Bond_Count is 5,Exact_Mass is 337.15904043,Monoisotopic_Mass is 337.15904043,Topological_Polar_Surface_Area is 46.9,""Unit"":""Å²"",Heavy_Atom_Count is 25,Formal_Charge is 0,Complexity is 441,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Solubility is 4.9[ug/mL](ThemeanoftheresultsatpH7.4)"
CHEMBL1083942,1.79,OC(=O)C[C@H]1[C@@H](Cc2ccccc12)NC(=O)c3cc4cc(Cl)ccc4[nH]3,"cid is 10026604,compound_name is 2-chloro-N-(1-{[(2-hydroxyethyl)carbamoyl]methyl}-2-oxo-1,2,3,4-tetrahydroquinolin-3-yl)-6H-thieno[2,3-b]pyrrole-5-carboxamide,cid_paras is 10026604,Molecular_Weight is 446.9,XLogP3 is 2.5,Hydrogen_Bond_Donor_Count is 4,Hydrogen_Bond_Acceptor_Count is 5,Rotatable_Bond_Count is 6,Exact_Mass is 446.0815540,Monoisotopic_Mass is 446.0815540,Topological_Polar_Surface_Area is 143,""Unit"":""Å²"",Heavy_Atom_Count is 30,Formal_Charge is 0,Complexity is 683,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 1,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL2171017,3.74,COc1ccc(cc1Cl)C(=O)NCCN2CCN(Cc3ccc(Cl)c(Cl)c3)CC2,"cid is 68778068,compound_name is N-(5-(1H-benzo[d]imidazol-2-yl)-2-methylphenyl)-4-(pyridin-2-ylmethoxy)benzamide,cid_paras is 68778068,Molecular_Weight is 434.5,XLogP3 is 4.8,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 4,Rotatable_Bond_Count is 6,Exact_Mass is 434.17427596,Monoisotopic_Mass is 434.17427596,Topological_Polar_Surface_Area is 79.9,""Unit"":""Å²"",Heavy_Atom_Count is 33,Formal_Charge is 0,Complexity is 638,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL1945041,1.85,O[C@@H](CNCCc1cccc(CNCc2ccccc2Cl)c1)c3ccc(O)c4NC(=O)Sc34,"cid is 57400229,compound_name is 7-[(1R)-2-[2-[3-[[2-(2-fluorophenyl)ethylamino]methyl]phenoxy]ethylamino]-1-hydroxyethyl]-4-hydroxy-3H-1,3-benzothiazol-2-one,cid_paras is 57400229,Molecular_Weight is 497.6,XLogP3 is 3.1,Hydrogen_Bond_Donor_Count is 5,Hydrogen_Bond_Acceptor_Count is 8,Rotatable_Bond_Count is 12,Exact_Mass is 497.17845572,Monoisotopic_Mass is 497.17845572,Topological_Polar_Surface_Area is 128,""Unit"":""Å²"",Heavy_Atom_Count is 35,Formal_Charge is 0,Complexity is 662,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 1,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL1419,3.6,CC(C)CC(N(C)C)C1(CCC1)c2ccc(Cl)cc2,"cid is 10301884,compound_name is N-(5-chloro-2H-1,3-benzodioxol-4-yl)-5-(oxan-4-yloxy)-7-[3-(pyrrolidin-1-yl)propoxy]quinazolin-4-amine,cid_paras is 10301884,Molecular_Weight is 527.0,XLogP3 is 5.1,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 9,Rotatable_Bond_Count is 9,Exact_Mass is 526.1982978,Monoisotopic_Mass is 526.1982978,Topological_Polar_Surface_Area is 87.2,""Unit"":""Å²"",Heavy_Atom_Count is 37,Formal_Charge is 0,Complexity is 712,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL2088100,3.56,Cc1cc(CNc2nccc(Nc3cc(CCc4ccccc4)[nH]n3)n2)on1,"cid is 71517366,compound_name is 2-(3,4-dichlorophenoxy)-4-[(3S)-3-(5-methyl-2,4-dioxopyrimidin-1-yl)piperidin-1-yl]sulfonylbenzoic acid,cid_paras is 71517366,Molecular_Weight is 554.4,XLogP3 is 3.3,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 8,Rotatable_Bond_Count is 6,Exact_Mass is 553.0477266,Monoisotopic_Mass is 553.0477266,Topological_Polar_Surface_Area is 142,""Unit"":""Å²"",Heavy_Atom_Count is 36,Formal_Charge is 0,Complexity is 1020,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 1,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL1223951,1.76,NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1,"cid is 71458236,compound_name is (2R,3R,4S,5R)-2-[2-(1-adamantylmethoxy)-6-aminopurin-9-yl]-5-methyloxolane-3,4-diol,cid_paras is 71458236,Molecular_Weight is 415.5,XLogP3 is 2.7,Hydrogen_Bond_Donor_Count is 3,Hydrogen_Bond_Acceptor_Count is 8,Rotatable_Bond_Count is 4,Exact_Mass is 415.22195442,Monoisotopic_Mass is 415.22195442,Topological_Polar_Surface_Area is 129,""Unit"":""Å²"",Heavy_Atom_Count is 30,Formal_Charge is 0,Complexity is 626,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 4,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL84803,3.5,COc1cc(Nc2c(cnc3cc(OC)c(OC)cc23)C#N)cc(OC)c1,"cid is 57401936,compound_name is 4-[2,4-Dimethoxy-5-[(2-piperidin-1-ylphenyl)methylsulfamoyl]anilino]-4-oxobutanoic acid,cid_paras is 57401936,Molecular_Weight is 505.6,XLogP3 is 1.9,Hydrogen_Bond_Donor_Count is 3,Hydrogen_Bond_Acceptor_Count is 9,Rotatable_Bond_Count is 11,Exact_Mass is 505.18827151,Monoisotopic_Mass is 505.18827151,Topological_Polar_Surface_Area is 143,""Unit"":""Å²"",Heavy_Atom_Count is 35,Formal_Charge is 0,Complexity is 797,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL497854,3.43,Cc1cc(CNc2ncc(Br)c(Nc3cc([nH]n3)C4CC4)n2)on1,"cid is 56955284,compound_name is 1-[4-(1-Methyl-5-phenylbenzimidazol-4-yl)phenyl]cyclobutan-1-amine,cid_paras is 56955284,Molecular_Weight is 353.5,XLogP3 is 4.3,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 2,Rotatable_Bond_Count is 3,Exact_Mass is 353.189197746,Monoisotopic_Mass is 353.189197746,Topological_Polar_Surface_Area is 43.8,""Unit"":""Å²"",Heavy_Atom_Count is 27,Formal_Charge is 0,Complexity is 502,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL404422,1.5,CCCCC1(CC)C(=O)NC(=O)NC1=O,"cid is 62705687,compound_name is 5-[2-(propan-2-ylcarbamoyl)-4-[3-(trifluoromethyl)pyrazol-1-yl]-1H-pyrrolo[2,3-b]pyridin-5-yl]pyridine-3-carboxylic acid,cid_paras is 62705687,Molecular_Weight is 458.4,XLogP3 is 2.7,Hydrogen_Bond_Donor_Count is 3,Hydrogen_Bond_Acceptor_Count is 9,Rotatable_Bond_Count is 5,Exact_Mass is 458.13142291,Monoisotopic_Mass is 458.13142291,Topological_Polar_Surface_Area is 126,""Unit"":""Å²"",Heavy_Atom_Count is 33,Formal_Charge is 0,Complexity is 739,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL377772,2.64,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCC[C@H]4CC(=O)N,"cid is 11463807,compound_name is 2-(4-{[(3,4-Dichloro-5-methyl-1H-pyrrol-2-yl)carbonyl]amino}piperidin-1-yl)-1,3-thiazole-5-carboxylic acid,cid_paras is 11463807,Molecular_Weight is 403.3,XLogP3 is 3.6,Hydrogen_Bond_Donor_Count is 3,Hydrogen_Bond_Acceptor_Count is 6,Rotatable_Bond_Count is 4,Exact_Mass is 402.0320169,Monoisotopic_Mass is 402.0320169,Topological_Polar_Surface_Area is 127,""Unit"":""Å²"",Heavy_Atom_Count is 25,Formal_Charge is 0,Complexity is 521,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CHEMBL93173,3.5,COc1cc2ncnc(NCc3cccc(C)c3)c2cc1OC,"cid is 45380791,compound_name is 5-chloro-4-(imidazo[1,2-a]pyridin-3-yl)-N-(2-methoxy-4-(piperidin-4-yloxy)phenyl)pyrimidin-2-amine,cid_paras is 45380791,Molecular_Weight is 450.9,XLogP3 is 4.3,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 7,Rotatable_Bond_Count is 6,Exact_Mass is 450.1571017,Monoisotopic_Mass is 450.1571017,Topological_Polar_Surface_Area is 85.6,""Unit"":""Å²"",Heavy_Atom_Count is 32,Formal_Charge is 0,Complexity is 597,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
