smiles,FDA_APPROVED,CT_TOX,PubchemCID,pos
CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,1,1,53232,3.448275862199707e-06 1.5313421029312505e-16 -2.2970131543968756e-17
CC[C@H]1[C@H](COC1=O)Cc2cncn2C,1,0,5910,-6.666666666680735e-06 -6.6666666666511295e-06 -6.666666666665932e-06
CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,1,1,0,
CC[C@H]1CCC[C@@H]([C@H](C(=O)C2=C[C@H]3[C@@H]4C[C@@H](C[C@H]4C(=C[C@H]3[C@@H]2CC(=O)O1)C)O[C@H]5[C@@H]([C@@H]([C@H]([C@@H](O5)C)OC)OC)OC)C)O[C@H]6CC[C@@H]([C@H](O6)C)[NH+](C)C,1,0,0,
CC[N+](C)(C)c1cccc(c1)O,1,0,3202,3.700743415417188e-17 3.700743415417188e-17 9.25185853854297e-18
CC[N+](C)(C)Cc1ccccc1Br,1,0,2431,7.692307692153122e-06 -1.708035422500241e-17 7.692307692281224e-06
CC[N+](C)(CC)CCOC(=O)C(c1ccccc1)(C2CCCCC2)O,1,0,5749,3.552713678800501e-17 -4.000000000203841e-06 1.1999999999989797e-05
CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc3c1cccc3,1,0,4097,3.999999999866333e-06 4.000000000008441e-06 4.000000000013992e-06
CC[N+](CC)(CC)CCC(c1ccccc1)(C2CCCCC2)O,1,0,20299,-9.654113257610057e-18 4.347826087023622e-06 4.827056628805028e-18
CC[N+](CC)(CC)CCOc1cccc(c1OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC,1,0,3450,
CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc2ccccc2Cl,1,0,2131,
CC[NH+](CC)C(C)C(=O)c1ccccc1,1,0,53458672,0.0 -6.666666666664082e-06 6.666666666658531e-06
CC[NH+](CC)C(C)CN1c2ccccc2Sc3c1cccc3,1,0,78422656,-9.090909090827346e-06 4.0371746350005693e-17 3.027880976250427e-17
CC[NH+](CC)CC#CCOC(=O)C(c1ccccc1)(C2CCCCC2)O,1,0,0,
CC[NH+](CC)CC(=O)Nc1c(cccc1C)C,1,0,3924,-5.882352941006024e-06 -5.882352941172558e-06 -9.79608551139844e-18
CC[NH+](CC)CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)O,1,0,0,
CC[NH+](CC)Cc1cc(ccc1O)Nc2ccnc3c2ccc(c3)Cl,1,0,6957671,7.99999999980372e-06 -4.4408920985006264e-17 0.0
CC[NH+](CC)CCCC(C)Nc1cc[nH+]c2c1ccc(c2)Cl,1,0,24848403,9.090909090786974e-06 -4.545454545484324e-06 -2.0185873175002847e-17
CC[NH+](CC)CCN1c2ccc(cc2C(=NCC1=O)c3ccccc3F)Cl,1,0,25273208,1.111111111120035e-05 -4.9343245538895844e-17 4.11193712824132e-17
CC[NH+](CC)CCNC(=O)c1c(c([nH]c1C)/C=C\2/c3cc(ccc3NC2=O)F)C,1,0,0,
CC[NH+](CC)CCNC(=O)c1cc(c(cc1OC)N)Cl,1,0,4993182,-2.2204460492503132e-17 5.000000000010552e-06 -1.000000000000445e-05
CC[NH+](CC)CCNC(=O)c1ccc(cc1)N,1,0,1548985,-5.882352941371744e-06 2.6122894697062506e-17 -5.882352941175823e-06
CC[NH+](CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,1,0,5249209,9.09090909125125e-06 5.046468293750712e-18 -1.0092936587501423e-17
CC[NH+](CC)CCOC(=O)c1ccc(cc1)N,1,0,1548986,-5.882352941293376e-06 1.959217102279688e-17 5.8823529411807205e-06
CC[NH+](CC)CCOC(=O)c1ccc(cc1Cl)N,1,0,53315110,-5.555555555690637e-06 5.5555555555179365e-06 -5.5555555555641956e-06
CC[NH+](CC)CCOc1ccc(cc1)/C(=C(/c2ccccc2)\Cl)/c3ccccc3,1,0,0,
CC[NH+](CCCC(C)Nc1cc[nH+]c2c1ccc(c2)Cl)CCO,1,0,78435478,
CC[NH2+][C@@H]1C[C@@H]([C@H]([C@@H]([C@H]1O[C@@H]2[C@@H]([C@H]([C@@](CO2)(C)O)[NH2+]C)O)O)O[C@@H]3[C@@H](CC=C(O3)C[NH3+])[NH3+])[NH3+],1,0,0,
CC[NH2+][C@H]1C[C@@H](S(=O)(=O)c2c1cc(s2)S(=O)(=O)N)C,1,0,36688115,-1.5192525600133721e-16 1.578947368426722e-05 0.0
CC[NH2+][C@H]1CN(S(=O)(=O)c2c1cc(s2)S(=O)(=O)N)CCCOC,1,0,40469210,3.8616453030440226e-17 -4.3478260868981184e-06 4.34782608692708e-06
CC\1=C(c2cc(ccc2/C1=C\c3ccc(cc3)S(=O)C)F)CC(=O)[O-],1,0,0,
CCC#CC(C)C1(C(=O)NC(=O)N(C1=O)C)CC=C,1,0,0,
CCC(/C=C/Cl)(C#C)O,1,0,0,
CCC(C(c1ccc(c(c1)O)O)O)[NH2+]C(C)C,1,0,74996773,5.8823529412672525e-06 -5.882352941181129e-06 -5.882352941175823e-06
CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,1,0,54454,3.3333333333519325e-06 3.333333333177535e-06 3.333333333369974e-06
CCC(C)(C)C1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CC5c6cccc7c6c(c[nH]7)CC5[NH+](C4)C)O,1,0,0,
CCC(C)C(C)(COC(=O)N)COC(=O)N,1,0,6151,-1.2499999999998623e-05 -6.249999999936862e-06 3.469446951953614e-17
CCC(=C)C(=O)c1ccc(c(c1Cl)Cl)OCC(=O)[O-],1,0,6918973,-5.2631578946778294e-06 -1.578947368414159e-05 1.3147377923192643e-17
CCC(C)C1(C(=O)NC(=O)NC1=O)CC,1,0,2479,6.6666666666511295e-06 1.333333333330966e-05 6.666666666691838e-06
CCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,1,0,8275,-1.474514954580286e-17 2.7755575615628914e-17 6.250000000002781e-06
CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCCCCC(C(=O)NC(C(=O)N1)CCC[NH3+])NC(=O)C(C(C)CC)NC(=O)C(CCC(=O)[O-])NC(=O)C(CC(C)C)NC(=O)C2CSC(=N2)C(C(C)CC)[NH3+])CC(=O)N)CC(=O)[O-])CC3C=NC=[NH+]3)Cc4ccccc4,1,0,0,
CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)Cc2ccc(cc2)O)[NH3+])C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)C(C)O,1,0,0,
CCC(C)CCCC(=O)N[C@@H](CC[NH3+])C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC[NH3+])C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CC[NH3+])CC(C)C)CC(C)C)CC[NH3+])CC[NH3+])[C@@H](C)O,1,0,0,
CCC(C)CCCCC(=O)NC(CC[NH3+])C(=O)NC(C(C)O)C(=O)NC(CC[NH3+])C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CC[NH3+])Cc2ccccc2)CC(C)C)CC[NH3+])CC[NH3+])C(C)O,1,0,75967462,
CCC(C)n1c(=O)n(cn1)c2ccc(cc2)N3CCN(CC3)c4ccc(cc4)OC[C@H]5CO[C@](O5)(Cn6cncn6)c7ccc(cc7Cl)Cl,1,0,55283,7.250436079184695e-17 -4.081632653069838e-06 -2.040816326548089e-06
CCC(c1ccccc1)c2c(c3ccccc3oc2=O)[O-],1,0,74685911,-9.523809523829621e-06 -4.761904761819649e-06 -2.6433881538694202e-17
CCC(CC)O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)[NH3+])C(=O)OCC,1,0,24848267,-4.545454545565067e-06 -1.261617073437678e-18 4.545454545443952e-06
CCC(Cc1c(cc(c(c1I)N)I)I)C(=O)[O-],1,0,15788366,-2.6122894697062506e-17 -5.882352941130108e-06 -3.591898020846095e-17
C=CC(CCC(=O)[O-])[NH3+],1,0,25202592,7.401486830834377e-17 1.1111111111183902e-05 2.4671622769447922e-17
CCC(=O)[C@]1([C@@H](CC2[C@@]1(C[C@@H](C3C2CCC4=CC(=O)C=C[C@]34C)O)C)C)C,1,0,39507,-7.407407407455935e-06 -1.111111111113456e-05 -3.7037037037115197e-06
CCC(=O)C(CC(C)[NH+](C)C)(c1ccccc1)c2ccccc2,1,0,21576695,-2.896233977283017e-17 -4.347826086985005e-06 2.413528314402514e-17
CCC(=O)c1ccc2c(c1)N(c3ccccc3S2)CC(C)[NH+](C)C,1,0,74441094,0.0 -4.166666666643078e-06 1.2499999999989372e-05
CCC(=O)N(c1ccccc1)C2(CC[NH+](CC2)CCC(=O)OC)C(=O)OC,1,0,25273226,-3.703703703760863e-06 3.703703703744415e-06 3.289549702593056e-17
CCC(=O)N(c1ccccc1)C2(CC[NH+](CC2)CCc3cccs3)COC,1,0,23539668,3.7037037037279674e-06 7.4074074074723825e-06 -3.7037037037084357e-06
CCC(=O)N(c1ccccc1)C2(CC[NH+](CC2)CCn3c(=O)n(nn3)CC)COC,1,0,25273601,3.3333333333551707e-06 -6.666666666695539e-06 -3.333333333295959e-06
CCC(=O)N(c1ccccc1)C2CC[NH+](CC2)CCc3ccccc3,1,0,21595393,0.0 7.999999999919183e-06 -4.000000000010037e-06
CCC(=O)NCC[C@@H]1CCc2c1c3c(cc2)OCC3,1,0,208902,5.2631578946778294e-06 2.337311630789803e-17 5.263157894736263e-06
CCC(=O)O[C@@](Cc1ccccc1)(c2ccccc2)[C@@H](C)C[NH+](C)C,1,0,36688135,8.326672684688674e-17 5.329070518200751e-17 -8.000000000052409e-06
CCC(=O)O[C@@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C)C(=O)SCF,1,0,444036,0.0 -5.882352941169292e-06 6.530723674265627e-17
CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,1,0,32798,-9.375000000033662e-06 -6.2500000000131894e-06 -3.124999999992717e-06
CCC(=O)O[C@@]1([C@H](CC2C1(CC([C@]3(C2C[C@@H](C4=CC(=O)C=CC43C)F)F)O)C)C)C(=O)CCl,1,0,48175,-6.060606060538107e-06 -3.0303030303127896e-06 1.3457248783335231e-17
CCC(=O)O[C@](Cc1ccccc1)(c2ccccc2)[C@H](C)C[NH+](C)C,1,0,36688137,-4.000000000022319e-06 1.1999999999972033e-05 -1.7763568394002505e-17
CCC(=O)O[C@H]1[C@H](C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(C[C@@H]([C@H](C4)OC(=O)C)[NH+]5CCCCC5)C)C)[N+]6(CCCCC6)CC=C,1,0,0,
CCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(C[C@H](C(=O)C4)C)C)C,1,0,224004,3.8461538461790435e-06 -7.692307692315385e-06 3.846153846184381e-06
CCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,1,0,5995,4.0000000000262045e-06 3.1086244689504386e-17 -8.000000000012441e-06
CCC(=O)OC(C(C)C)OP(=O)(CCCCc1ccccc1)CC(=O)N2C[C@@H](C[C@H]2C(=O)[O-])C3CCCCC3,1,0,45266912,
CCC(=O)OCC(=O)[C@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2[C@@H](CC4=CC(=O)C=C[C@]34C)Cl)O)C)C)OC(=O)CC,1,0,636374,-2.7777777777219606e-06 2.777777777832983e-06 -9.25185853854297e-18
CCC(=O)OCC(=O)[C@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)Cl)O)C)C)OC(=O)CC,1,0,21700,8.333333333585299e-06 2.7777777777466325e-06 -2.7777777777959756e-06
CCC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)OC(=O)OCC,1,0,6714002,2.857142857161575e-06 -2.8571428571361983e-06 -8.571428571351498e-06
CCC(=O)OCCNC(=O)C[n+]1ccccc1,1,0,14931,0.0 -7.836868409118753e-17 -1.1764705882374502e-05
CCC1(C(=O)C(CNC1=O)C)CC,1,0,4162,-7.692307692332466e-06 7.692307692306845e-06 0.0
CCC1(C(=O)N(C(=O)N1)C)c2ccccc2,1,0,4060,-6.249999999902167e-06 6.249999999999312e-06 6.250000000022297e-06
CCC1(C(=O)N(C(=O)O1)C)C,1,0,8280,0.0 0.0 -9.090909090918183e-06
CCC1(C(=O)NC(=O)CS1)c2ccccc2,1,0,227260,-6.2499999998744116e-06 1.2499999999970868e-05 -6.2500000000131894e-06
CCC1(C(=O)NC(=O)N(C1=O)C)CC,1,0,4099,-7.142857142903937e-06 7.142857142824635e-06 0.0
CCC1(C(=O)NCNC1=O)c2ccccc2,1,0,4909,-8.326672684688674e-17 6.250000000014707e-06 6.250000000008853e-06
CCC1(CC(=O)NC1=O)C,1,0,3291,1.0000000000021104e-05 -9.999999999998898e-06 -1.6653345369377347e-17
CCC1(CCC(=O)NC1=O)c2ccc(cc2)N,1,0,2145,5.882352941162762e-06 2.6122894697062506e-17 5.8823529411807205e-06
CCC1(CCC(=O)NC1=O)c2ccccc2,1,0,3487,1.249999999983209e-05 -6.249999999936862e-06 -6.250000000007985e-06
CCc1c([nH]c2c1C(=O)C(CC2)C[NH+]3CCOCC3)C,1,0,4659570,1.3322676295501878e-16 4.999999999988347e-06 -2.2204460492503132e-17
CCc1c(c(c(c(c1Cl)[O-])Cl)O)C(=O)O[C@@H]2[C@H](O[C@H]([C@H]([C@H]2O)OC)OC/C/3=C\\C=C\\C[C@@H](/C(=C/[C@@H]([C@H](/C(=C/C(=C/C[C@H](OC3=O)[C@@H](C)O)/C)/C)O[C@H]4[C@H]([C@H]([C@@H](C(O4)(C)C)OC(=O)C(C)C)O)O)CC)/C)O)C,1,0,0,
CCc1c(c(nc(n1)N)N)c2ccc(cc2)Cl,1,0,4993,2.6122894697062506e-17 -2.938825653419532e-17 -9.79608551139844e-18
CCC1=C(CN(C1=O)C(=O)NCCc2ccc(cc2)S(=O)(=O)[N-]C(=O)NC3CCC(CC3)C)C,1,0,51375034,-5.8823529410448005e-06 5.88235294105827e-06 -2.9411764705879115e-06
C=CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\O)/c3csc(n3)N)SC1)C(=O)[O-],1,0,0,
C=CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\OCC(=O)[O-])/c3csc(n3)N)SC1)C(=O)[O-],1,0,0,
CCc1c2cc(ccc2nc-3c1Cn4c3cc5c(c4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)[NH+]7CCCCC7,1,0,36689113,-2.325581395080062e-06 -9.302325581425306e-06 2.325581395348581e-06
CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)N7CCCCC7,0,1,60838,-4.651162790659725e-06 -4.65116279070749e-06 6.976744186050907e-06
CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,0,1,5311497,
CCc1cc(ccn1)C(=S)N,1,0,2761171,-4.0371746350005693e-17 9.090909090903043e-06 9.090909090893265e-06
CCc1cc2c(cc1CC)CC(C2)[NH2+]C[C@@H](c3ccc(c4c3ccc(=O)[nH]4)O)O,1,0,57681561,-1.0719394720518753e-16 -6.89655172390747e-06 -3.4482758621126117e-06
CCC1=CC2C[C@@](c3c(c4ccccc4[nH]3)C[NH+](C2)C1)(c5cc6c(cc5OC)N([C@@H]7[C@]68CC[NH+]9[C@H]8[C@@](C=CC9)([C@H]([C@@]7(C(=O)OC)O)OC(=O)C)CC)C)C(=O)OC,1,0,0,
CCc1ccc(nc1)CCOc2ccc(cc2)CC3C(=O)[N-]C(=O)S3,1,0,0,
CCc1cccc2c1[nH]c3c2CCOC3(CC)CC(=O)[O-],1,0,78422649,-4.761904761809076e-06 -9.523809523787327e-06 3.172065784643304e-17
CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,0,1,4829,3.999999999884096e-06 0.0 -8.000000000047969e-06
CCC1Nc2cc(c(cc2C(=O)N1)S(=O)(=O)N)Cl,1,0,6307,1.1111111111035873e-05 5.55555555556728e-06 -1.111111111113456e-05
CCc1nn(c(=O)n1CCOc2ccccc2)CCC[NH+]3CCN(CC3)c4cccc(c4)Cl,1,0,25273215,-3.030303030232046e-06 3.030303030403626e-06 -3.0303030303127896e-06
CCC[C@@H](C(=O)C(=O)NC1CC1)NC(=O)[C@@H]2[C@H]3CCC[C@H]3CN2C(=O)[C@H](C(C)(C)C)NC(=O)[C@H](C4CCCCC4)NC(=O)c5cnccn5,1,0,3010818,
CCC[C@@H](C(=O)OCC)[NH2+][C@@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)[O-],1,0,40466996,3.846153846008239e-06 3.846153846093641e-06 3.846153846136342e-06
CCC[C@@H]1C[C@H]([NH+](C1)C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@@H](C)O,1,0,7067897,3.7037037036621763e-06 0.0 -3.7037037037156317e-06
CCC[C@@H]1C[C@H]([NH+](C1)C)C(=O)NC([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)C(C)Cl,1,0,15940197,-3.703703703684792e-06 1.1111111111068768e-05 3.7037037037115197e-06
CCC[C@]1(CC(=C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(cn3)C(F)(F)F)[O-])CCc4ccccc4,1,0,0,
CCC[NH+](CC)C(CC)C(=O)Nc1c(cccc1C)C,1,0,4659567,5.000000000032756e-06 -5.000000000066063e-06 -5.0000000000050004e-06
CCC[NH+](CCC)CCc1cccc2c1CC(=O)N2,1,0,25271829,-5.2631578947245755e-06 1.5789473684150356e-05 0.0
CCC[NH+](CCc1cccs1)[C@H]2CCc3c(cccc3O)C2,1,0,25271860,4.0371746350005693e-17 6.055761952500853e-17 1.0092936587501423e-17
CCC[NH+]1C[C@@H](C[C@H]2[C@H]1Cc3c[nH]c4c3c2ccc4)CSC,1,0,11865405,-9.090909090928276e-06 0.0 -4.5454545455045095e-06
C=CC[NH+]1CC[C@]23c4c5ccc(c4O[C@H]2C(=O)CC[C@]3([C@H]1C5)O)O,1,0,15940186,8.33333333335092e-06 -4.1666666666338266e-06 -2.7755575615628914e-17
C=CC[NH+]1CC[C@]23CCCC[C@H]2[C@H]1Cc4c3cc(cc4)O,1,0,0,
CCC[NH+]1CCCC[C@H]1C(=O)Nc2c(cccc2C)C,1,0,28125506,8.881784197001253e-17 4.999999999988347e-06 -4.999999999982796e-06
CCC[NH2+][C@H]1CCc2c(sc(n2)N)C1,1,0,40466884,-7.142857142840496e-06 7.142857142856356e-06 -1.1895246692412391e-17
CCC[NH2+]C(C)C(=O)Nc1c(csc1C(=O)OC)C,1,0,85506545,-5.2631578947012025e-06 -5.263157894747949e-06 2.337311630789803e-17
CCC[NH2+]C(C)C(=O)Nc1ccccc1C,1,0,24848323,-1.8749999999789768e-05 -6.2500000000131894e-06 0.0
CCC[NH2+]CC(COc1ccccc1C(=O)CCc2ccccc2)O,1,0,53448504,-1.0658141036401502e-16 -8.000000000101259e-06 4.000000000012882e-06
CCCC(C)(COC(=O)N)COC(=O)N,1,0,4064,6.666666666621523e-06 -6.66666666670294e-06 -2.590520390792032e-17
CCCC(C)(COC(=O)N)COC(=O)NC(C)C,1,0,2576,4.9343245538895844e-17 5.392098804494575e-17 1.2335811384723961e-17
CCCC(C)C1(C(=O)NC(=[NH+]C1=O)S)CC=C,1,0,0,
CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,1,0,4737,5.551115123125783e-17 6.249999999985434e-06 1.9081958235744878e-17
CCCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,1,0,5193,-5.8823529412019454e-06 5.224578939412501e-17 1.3061447348531253e-17
CCCC(C)C1(C(=O)NC(=S)NC1=O)CC,1,0,3000715,-6.2499999998744116e-06 1.2500000000026379e-05 8.673617379884035e-19
CCCC(CCC)C(=O)[O-],1,0,3549980,-1.0000000000021104e-05 0.0 6.938893903907228e-18
CCCC(CCC)C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C,1,0,657202,-9.999999999887876e-06 4.999999999988347e-06 9.714451465470119e-18
CCCC(=O)Nc1c(cc(c(c1I)CC(CC)C(=O)[O-])I)I,1,0,0,
CCCC(=O)Nc1ccc(c(c1)C(=O)C)OCC(C[NH2+]C(C)C)O,1,0,5231297,4.166666666730971e-06 -8.333333333392553e-06 8.333333333332416e-06
CCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C(=O)COC(=O)C,1,0,443936,1.7270135938613546e-16 -2.777777777771304e-06 -2.7777777776664494e-06
CCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)C(=O)CO,1,0,26133,1.4325458382260084e-16 3.225806451662687e-06 -3.2258064515480836e-06
CCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)C(=O)COC(=O)CC,1,0,636398,1.142857142849404e-05 -5.714285714272397e-06 -3.489272363107635e-17
CCCC(=O)OCOC(=O)C1=C(NC(=C(C1c2cccc(c2Cl)Cl)C(=O)OC)C)C,1,0,153994,1.0000000000035907e-05 4.4408920985006264e-17 6.666666666662232e-06
CCCc1c2c(c(=O)[nH]c(n2)c3cc(ccc3OCC)S(=O)(=O)N4CC[NH+](CC4)C)n(n1)C,1,0,135832700,-3.0303030301277523e-06 6.060606060565021e-06 3.030303030349797e-06
CCCc1c2c(cc3c1oc(cc3=O)C(=O)[O-])c(=O)cc(n2CC)C(=O)[O-],1,0,5230877,-6.579099405186112e-17 3.703703703686848e-06 -3.703703703707408e-06
CCCc1cc(=O)[nH]c(=S)[nH]1,1,0,657298,1.2111523905001707e-16 9.090909090948461e-06 5.046468293750712e-18
CCCc1nc(c(n1Cc2ccc(cc2)c3ccccc3c4n[n-]nn4)C(=O)OCc5c(oc(=O)o5)C)C(C)(C)O,1,0,26026178,-7.582010899879118e-17 4.8780487803464586e-06 -4.878048780536009e-06
CCCc1nc(c2n1[nH]c(nc2=O)c3cc(ccc3OCC)S(=O)(=O)N4CC[NH+](CC4)CC)C,1,0,136099626,-1.5673736818237505e-16 -8.823529411783326e-06 -5.8823529411497e-06
CCCc1nc2c(cc(cc2n1Cc3ccc(cc3)c4ccccc4C(=O)[O-])c5nc6ccccc6n5C)C,1,0,20727077,-2.564102564005493e-06 7.692307692244217e-06 2.564102564119362e-06
CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,1,0,5281004,-3.225806451562409e-06 8.59527502935605e-17 -3.2258064515767345e-06
CCCC[NH+](CCCC)CC(c1cc(cc\2c1-c3ccc(cc3/C2=C/c4ccc(cc4)Cl)Cl)Cl)O,1,0,0,
CCCC[NH+](CCCC)CCC(c1cc2c(cc(cc2Cl)Cl)c3c1ccc(c3)C(F)(F)F)O,1,0,74652204,-3.03030303018831e-06 6.060606060591936e-06 -3.0303030302825107e-06
CCCC[NH+]1C[C@@H]([C@H]([C@@H]([C@H]1CO)O)O)O,1,0,24917007,-6.666666666710341e-06 -1.333333333330966e-05 6.6666666666529794e-06
CCCC[NH+]1CCCC[C@H]1C(=O)Nc2c(cccc2C)C,1,0,6992032,-4.761904761724487e-06 7.401486830834377e-17 9.523809523819049e-06
CCCC[NH+]1CCCCC1C(=O)Nc2c(cccc2C)C,1,0,24848321,-4.761904761935958e-06 4.761904761920098e-06 -9.523809523803189e-06
CCCCC([C@]1(CC[C@H]2[C@H](O1)CC(=O)[C@H]2CCCCCCC(=O)[O-])O)(F)F,1,0,0,
CCCCC(C)(C/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)OC)O)O,1,0,0,
CCCCC(CC)COC(=O)/C=C/c1ccc(cc1)OC,1,0,0,
CCCCC(CC)COC(=O)C(=C(c1ccccc1)c2ccccc2)C#N,1,0,0,
CCCCC(=O)N(Cc1ccc(cc1)c2ccccc2c3[n-]nnn3)[C@@H](C(C)C)C(=O)[O-],1,0,6992027,-2.7755575615628914e-17 3.125000000131495e-06 -3.125000000041289e-06
CCCCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CO,1,0,16533,-8.823529411796388e-06 -2.941176470659749e-06 8.163404592832033e-19
CCCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)C(=O)CO,1,0,5282494,-2.7755575615628914e-17 5.551115123125783e-17 6.24999999998023e-06
CCCCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCc4c3ccc(c4)O)C,1,0,13791,-1.3664283380001927e-16 -3.846153846161963e-06 3.416070845000482e-17
CCCCC(=O)OCC(=O)[C@@]1(Cc2c(c(c3c(c2[O-])C(=O)c4cccc(c4C3=O)OC)[O-])[C@H](C1)OC5CC(C(C(O5)C)O)NC(=O)C(F)(F)F)O,1,0,0,
CCCCc1[nH+]cc(n1Cc2ccc(cc2)C(=O)[O-])/C=C(\Cc3cccs3)/C(=O)[O-],1,0,0,
CCCCc1c(c2cc(ccc2o1)NS(=O)(=O)C)C(=O)c3ccc(cc3)OCCC[NH+](CCCC)CCCC,1,0,118985548,
CCCCc1c(c2ccccc2o1)C(=O)c3cc(c(c(c3)I)OCC[NH+](CC)CC)I,1,0,2156,-3.1516008440972187e-16 -2.865091676452017e-17 3.2258064515803157e-06
CCCCc1c(=O)n(n(c1=O)c2ccc(cc2)O)c3ccccc3,1,0,4641,0.0 1.850371707708594e-17 -9.71445146547012e-17
